episode,reward,avg_wait_time,avg_ambulance_wait,avg_firetruck_wait,throughput_per_min,total_spawned,total_cleared,ambulance_cleared,firetruck_cleared,epsilon,mean_td_error
2389,-175.05,1.31,1.61,0.0,96.0,54,40,2,0,0.05,1.1433
2390,-97.6,1.02,0.83,0.0,86.4,50,36,1,0,0.05,0.839
2391,-404.15,1.13,0.68,0.98,103.2,58,43,4,1,0.05,1.6123
2392,46.4,1.57,0.0,0.62,115.2,64,48,0,2,0.05,1.3151
2393,250.1,2.02,0.93,0.02,96.0,53,40,1,2,0.05,1.2841
2394,312.25,0.93,0.02,0.02,100.8,55,42,2,1,0.05,1.3144
2395,-136.4,1.73,1.63,0.0,105.6,57,44,2,0,0.05,1.124
2396,-44.55,1.66,1.17,0.0,120.0,66,50,1,0,0.05,1.0077
2397,-531.0,1.93,1.15,1.38,93.6,53,39,3,4,0.05,2.242
2398,31.45,1.46,0.33,0.02,91.2,50,38,1,1,0.05,0.9506
2399,-124.55,2.0,0.0,1.45,110.4,60,46,0,1,0.05,1.1978
2400,-332.9,2.0,1.78,0.0,108.0,63,45,3,0,0.05,1.4194
2401,-115.65,1.94,0.0,0.0,98.4,54,41,0,0,0.05,0.8769
2402,84.45,1.34,0.02,0.0,105.6,58,44,1,0,0.05,0.9648
2403,-570.65,1.81,1.94,0.02,103.2,56,43,4,2,0.05,1.8594
2404,23.15,1.34,1.15,0.0,112.8,64,47,1,0,0.05,0.937
2405,41.7,1.72,0.0,0.07,86.4,49,36,0,2,0.05,1.3166
2406,256.45,1.53,0.02,0.0,105.6,54,44,3,0,0.05,1.0417
2407,158.95,1.33,0.02,0.0,110.4,60,46,1,0,0.05,0.8687
2408,-113.05,1.7,0.02,1.5,115.2,65,48,1,1,0.05,1.2092
2409,-225.2,1.53,2.26,0.82,96.0,53,40,2,2,0.05,1.6385
2410,-39.1,0.95,0.0,0.0,96.0,54,40,0,0,0.05,0.8587
2411,87.85,1.55,0.02,1.06,115.2,61,48,2,3,0.05,1.6749
2412,-248.85,1.34,1.22,0.97,105.6,62,44,1,4,0.05,2.1987
2413,-129.7,1.66,0.0,0.0,96.0,52,40,0,0,0.05,0.9323
2414,-382.1,2.28,2.07,1.22,98.4,56,41,1,1,0.05,1.3659
2415,-575.8,1.69,3.53,2.77,105.6,56,44,1,1,0.05,1.3178
2416,191.6,1.72,0.0,0.02,127.2,68,53,0,1,0.05,1.149
2417,85.95,2.17,0.02,0.0,93.6,54,39,3,0,0.05,1.0494
2418,85.05,1.07,1.48,0.02,105.6,55,44,2,1,0.05,1.2586
2419,21.1,1.23,0.0,0.0,105.6,56,44,0,0,0.05,0.847
2420,4.55,2.0,0.02,0.85,115.2,62,48,1,1,0.05,1.2481
2421,-43.0,1.63,1.3,0.89,103.2,56,43,1,2,0.05,1.3801
2422,27.9,1.32,0.02,0.0,98.4,56,41,1,0,0.05,0.8268
2423,-65.6,1.76,0.0,0.0,108.0,61,45,0,0,0.05,0.8152
2424,169.85,1.74,0.96,0.49,112.8,64,47,2,3,0.05,1.7414
2425,-125.65,1.56,0.0,0.0,98.4,54,41,0,0,0.05,0.7682
2426,48.95,0.99,0.18,0.0,98.4,54,41,1,0,0.05,0.8296
2427,225.4,0.98,0.58,0.7,105.6,60,44,4,1,0.05,1.4173
2428,389.0,1.58,0.0,0.02,122.4,67,51,0,2,0.05,1.1856
2429,-73.95,1.61,0.0,0.0,98.4,53,41,0,0,0.05,0.7349
2430,-465.35,1.56,0.0,2.57,93.6,52,39,0,1,0.05,1.2066
2431,-3.05,1.36,0.02,1.45,100.8,55,42,1,1,0.05,1.1899
2432,141.7,1.93,0.0,0.37,117.6,64,49,0,2,0.05,1.421
2433,-214.05,1.48,0.38,0.0,86.4,45,36,2,0,0.05,0.973
2434,33.9,1.16,0.0,0.0,110.4,56,46,0,0,0.05,0.7872
2435,238.5,1.01,0.47,0.0,103.2,60,43,3,0,0.05,1.0491
2436,200.0,1.34,0.69,0.51,105.6,59,44,2,3,0.05,1.7969
2437,-80.7,1.6,0.0,0.0,103.2,56,43,0,0,0.05,0.6946
2438,-40.3,1.49,0.0,0.0,103.2,53,43,0,0,0.05,0.8616
2439,-1031.85,1.56,0.73,2.33,103.2,58,43,3,4,0.05,2.4365
2440,-177.65,2.0,0.0,1.28,112.8,62,47,0,2,0.05,1.4771
2441,-25.8,1.54,0.62,0.0,96.0,53,40,1,0,0.05,0.8594
2442,23.75,1.31,0.02,1.1,96.0,56,40,1,3,0.05,1.7168
2443,166.5,1.13,0.8,0.4,108.0,59,45,1,1,0.05,1.1329
2444,40.25,1.91,0.02,0.0,115.2,66,48,1,0,0.05,1.0149
2445,-109.0,2.01,0.02,0.0,88.8,49,37,1,0,0.05,0.7717
2446,-43.15,1.41,0.02,0.0,98.4,53,41,1,0,0.05,0.9531
2447,-238.2,1.73,0.0,1.72,103.2,60,43,0,1,0.05,1.0751
2448,-190.75,2.19,3.26,0.47,98.4,58,41,2,4,0.05,2.0097
2449,-90.35,1.57,0.0,0.0,100.8,52,42,0,0,0.05,0.7111
2450,-127.3,1.3,0.0,0.0,96.0,52,40,0,0,0.05,0.7159
2451,227.0,1.93,0.02,0.55,98.4,55,41,1,3,0.05,1.6315
2452,90.95,1.61,0.46,0.0,120.0,65,50,2,0,0.05,1.3495
2453,-15.85,1.16,0.02,0.0,88.8,48,37,1,0,0.05,0.7464
2454,30.45,1.15,0.02,0.0,105.6,57,44,2,0,0.05,1.045
2455,6.45,1.53,0.0,0.0,108.0,60,45,0,0,0.05,0.7476
2456,-203.95,1.93,0.0,0.0,110.4,64,46,0,0,0.05,0.8404
2457,-415.25,1.61,1.38,1.25,98.4,55,41,1,2,0.05,1.6319
2458,-55.35,1.1,0.0,0.0,98.4,53,41,0,0,0.05,0.736
2459,131.6,1.13,0.38,0.0,110.4,61,46,1,0,0.05,0.8226
2460,-24.3,2.05,0.0,0.84,110.4,63,46,0,3,0.05,1.6048
2461,-130.3,2.02,0.2,0.0,88.8,50,37,1,0,0.05,0.9932
2462,49.15,1.08,0.0,0.7,93.6,54,39,0,2,0.05,1.1305
2463,140.65,1.33,0.8,0.02,100.8,55,42,1,1,0.05,1.1782
2464,-41.9,1.81,0.0,0.0,122.4,65,51,0,0,0.05,0.9642
2465,-258.45,2.14,0.8,0.0,79.2,46,33,1,0,0.05,0.8183
2466,-283.1,1.71,1.05,0.0,84.0,46,35,1,0,0.05,0.9275
2467,-56.75,1.65,0.0,0.02,105.6,60,44,0,1,0.05,1.1373
2468,48.05,1.91,1.6,0.02,112.8,63,47,1,1,0.05,1.0848
2469,-50.95,1.51,0.46,0.0,93.6,51,39,2,0,0.05,0.9451
2470,61.75,1.1,0.02,0.0,98.4,50,41,1,0,0.05,0.7962
2471,-393.5,1.11,2.12,2.6,112.8,64,47,1,1,0.05,1.3357
2472,-93.8,2.2,0.0,0.77,108.0,62,45,0,3,0.05,1.4927
2473,13.2,1.41,0.0,0.0,110.4,58,46,0,0,0.05,0.7686
2474,-89.05,1.33,0.0,0.0,93.6,50,39,0,0,0.05,0.711
2475,-327.1,1.26,0.02,0.02,110.4,60,46,1,1,0.05,1.4563
2476,238.9,1.58,0.37,0.02,115.2,65,48,1,1,0.05,1.0501
2477,83.35,1.56,0.02,0.0,108.0,56,45,1,0,0.05,0.8159
2478,422.2,0.86,0.0,0.02,108.0,55,45,0,2,0.05,1.1013
2479,9.8,1.36,0.02,0.0,105.6,58,44,1,0,0.05,0.8704
2480,269.75,1.56,0.02,0.02,117.6,64,49,1,1,0.05,1.0015
2481,-239.5,1.39,0.3,1.12,110.4,57,46,1,2,0.05,1.4401
2482,-151.85,1.35,0.0,0.0,93.6,53,39,0,0,0.05,0.8041
2483,-41.5,1.35,0.77,0.02,108.0,57,45,1,1,0.05,1.229
2484,-27.0,1.4,1.3,0.4,115.2,62,48,3,1,0.05,1.4352
2485,-69.0,1.67,0.83,0.0,103.2,54,43,1,0,0.05,0.9587
2486,79.25,1.18,0.02,0.0,100.8,53,42,1,0,0.05,1.0452
2487,-417.7,1.24,0.0,0.02,105.6,58,44,0,1,0.05,1.2754
2488,-60.8,1.84,0.65,1.07,112.8,62,47,1,1,0.05,1.3618
2489,-53.2,1.29,1.72,0.0,108.0,57,45,1,0,0.05,1.0191
2490,-307.45,1.9,0.47,1.82,110.4,58,46,1,2,0.05,1.4938
2491,-45.9,1.59,0.0,0.0,100.8,56,42,0,0,0.05,0.8085
2492,64.85,1.89,0.0,0.02,115.2,64,48,0,1,0.05,1.07
2493,237.3,1.59,0.24,0.02,93.6,53,39,2,1,0.05,1.0319
2494,-65.1,1.69,2.92,0.4,105.6,56,44,1,1,0.05,1.1839
2495,-37.3,1.94,0.0,0.0,110.4,58,46,0,0,0.05,0.8167
2496,758.05,1.74,0.46,0.02,108.0,62,45,2,4,0.05,1.8059
2497,-118.9,1.85,0.0,0.0,100.8,55,42,0,0,0.05,0.8194
2498,-55.55,1.14,0.02,0.0,86.4,48,36,1,0,0.05,0.7196
2499,414.4,1.21,0.02,0.12,103.2,58,43,1,2,0.05,1.4228
2500,-416.5,2.36,0.0,2.23,112.8,64,47,0,1,0.05,1.1597
